Date,Close,High,Low,Open,Volume
2025-06-23,765.2267456054688,787.6382126000583,758.4645840640372,765.1175328329152,3951500
2025-06-24,772.6145629882812,778.929874003963,757.6603511119031,767.4610165918929,2788500
2025-06-25,786.734619140625,793.3379316551778,768.1659618033892,773.5280547179452,3023100
2025-06-26,789.5348510742188,793.1889944576951,782.7131127139228,788.3730864495052,3118200
2025-06-27,770.0030517578125,796.8630334751597,769.1987438305247,790.2100838781311,4115100
2025-06-30,774.0543823242188,779.4859303529176,768.5631975709022,773.0712854644383,3041500
2025-07-01,770.4498291015625,784.4507614880841,767.5701754813786,774.0543355503318,2734000
2025-07-02,773.8060913085938,774.3621552466735,762.6052969190123,771.0455899187671,1978300
2025-07-03,775.186279296875,778.0460540010872,767.5701730745881,774.9777931996747,1450800
2025-07-07,767.441162109375,775.6630304003414,756.6773389322245,775.1963002830723,2576900
2025-07-08,772.197509765625,787.1219646630796,763.399758998832,769.4072502793106,3301800
2025-07-09,781.3923950195312,788.4226797127131,776.4970322532799,778.2943157865544,2703100
2025-07-10,785.0962524414062,793.8741235891125,780.905863520134,784.1230950541994,3130400
2025-07-11,787.4396362304688,790.1405009290862,771.7406935020874,780.826384408735,2852500
2025-07-14,793.7252197265625,795.254380480511,781.8293296728286,784.4508000565347,2401400
2025-07-15,766.3289794921875,799.7624536004602,759.0107535938827,796.038794807981,4174100
2025-07-16,784.252197265625,790.4483559486604,766.7360913379792,768.0667054453978,3255400
2025-07-17,756.1510009765625,784.4508086296577,754.6814163240725,781.2633347914689,4107300
2025-07-18,766.2892456054688,770.5093920349506,755.1579669696292,758.4943505424546,3357700
2025-07-21,756.8262329101562,766.5772618295156,755.1580409602935,762.7741478224008,3058000
2025-07-22,770.9860229492188,772.8230036754439,757.1439398411768,757.9780660614024,2496600
2025-07-23,793.2783203125,794.4699031968688,771.6215241177013,774.520996004741,2683600
2025-07-24,799.7723999023438,804.4493372040571,792.0470805767403,795.7309815855306,2786400
2025-07-25,806.9813842773438,809.4638234049727,796.7338682857209,803.3173017007066,2976900
2025-07-28,802.43359375,814.4585151617638,796.8630145118524,806.9417423024552,2587700
2025-07-29,757.5907592773438,774.0145541678087,749.8753193375092,769.059615534921,7100700
2025-07-30,754.7410278320312,772.6344097010941,753.0827146867446,768.5632333535505,4338700
2025-07-31,734.8715209960938,761.0662243623443,730.2740387352552,742.0507157901812,5810300
2025-08-01,756.97509765625,762.6052522755176,740.7498498667923,741.5740365753774,4859500
2025-08-04,763.5983276367188,769.0398151808272,747.2837438521802,754.631727806284,3353400
2025-08-05,760.5697021484375,764.5316652475561,754.1848760680199,760.1923665574335,3615200
2025-08-06,741.1272583007812,757.6404488161534,734.9906758308475,751.2456829706957,4752100
2025-08-07,636.3583984375,673.5254719592162,628.7522311720338,670.913940995567,26101600
2025-08-08,621.2552490234375,651.5707645592591,619.3983893784804,650.3990605473799,14125100
2025-08-11,630.7579345703125,649.8429572093127,621.5034552675156,624.9986881839362,11294200
2025-08-12,634.9384765625,641.6410628751348,624.9789613051432,635.007992137773,6897400
2025-08-13,655.8505249023438,657.1016840090457,639.9728528051832,645.8314338073365,6310000
2025-08-14,679.622314453125,680.6649267606529,650.4983217718285,657.3498779751664,8395900
2025-08-15,697.8336791992188,703.36674775122,682.4784193574195,690.8377595246925,8224600
2025-08-18,694.6690673828125,704.3220987577787,690.1411169035953,691.6537744046942,4997300
2025-08-19,699.8041381835938,710.8105684362407,695.1666741243157,703.1876343908247,5941000
2025-08-20,702.0233154296875,702.3815572491695,681.8316086999087,698.1223183363958,4139400
2025-08-21,706.382080078125,714.9205408942363,701.7844613478051,701.7844613478051,3617300
2025-08-22,708.2330932617188,715.9754413272808,705.9939907490184,711.5768051031941,3222700
2025-08-25,691.9622802734375,710.0442593308965,690.8675715308148,707.556367742491,2898100
2025-08-26,732.4652099609375,732.6144470211726,709.6462135378677,712.7710201316221,7695600
2025-08-27,730.6141357421875,742.9740249833892,728.0068301961271,733.3906616500641,4326200
2025-08-28,728.4148559570312,735.0127491571174,722.8220806539038,732.236223334917,3117000
2025-08-29,729.0318603515625,733.8483844222534,724.971604297772,728.7731099096707,2551200
2025-09-02,731.6292724609375,733.5698402156438,720.1352244762794,724.4641319187007,3222500
2025-09-03,734.2564697265625,734.2564697265625,725.4891418111343,728.4746118491627,2222500
2025-09-04,739.3118286132812,743.3820461940132,731.7685846480948,732.7537800512297,2423400
2025-09-05,723.6878662109375,741.0931457454939,719.0703249248501,741.0931457454939,3958200
2025-09-08,735.0625,739.1028334455611,715.736514716972,726.1757586766698,4534600
2025-09-09,746.9745483398438,749.1937890609478,730.3156350712186,730.6241312154693,2986900
2025-09-10,750.965087890625,752.1393654199935,738.893833163906,744.4667467105412,2477400
2025-09-11,752.6171264648438,757.4436120885704,746.7357164456465,748.8354824723289,2197500
2025-09-12,751.7313842773438,757.9112681007058,744.3771621751556,756.4882014029394,2198300
2025-09-15,744.5663452148438,752.6768971756948,738.5157750539797,749.4227151053394,2790900
2025-09-16,761.0062255859375,766.648746501858,740.9338732279431,741.7996546109322,3881300
2025-09-17,756.4484252929688,773.196928632511,752.676803475302,757.8018237524461,3471200
2025-09-18,759.23486328125,768.7983042058081,755.3338661813469,757.6923826062474,3464000
2025-09-19,748.347900390625,761.2948991786442,745.5714349775044,761.2948991786442,7349500
2025-09-22,751.2935180664062,758.3491446350332,742.6555657136219,744.9344525546569,2527400
2025-09-23,743.3621215820312,749.3529842660714,739.5705770394301,746.9347608087787,2910100
2025-09-24,738.2568969726562,743.3222707753013,732.5944535078013,742.3768598605202,2243000
2025-09-25,711.1290283203125,736.4159324651006,708.601291516652,734.097200427429,5136400
2025-09-26,721.03076171875,725.4691821479196,713.6069321437383,720.6128129418678,3559700
2025-09-29,722.9913330078125,724.3347703112019,712.611855496749,722.0359606710274,3309200
2025-09-30,759.3045654296875,762.6383160934887,721.7971068126287,723.4391396706473,6234300
2025-10-01,821.4221801757812,829.2640193905464,759.6030543027127,759.6030543027127,10124500
2025-10-02,815.8792114257812,830.4184972461792,808.8733299932679,810.415810759146,4291800
2025-10-03,835.8021850585938,844.0221884529898,812.1472927793045,820.9445040200115,5088500
2025-10-06,840.9570922851562,852.4213160210445,834.5980268854345,835.8818178026648,3651400
2025-10-07,839.5440063476562,844.4301987554189,832.5281641393967,840.9073660938759,2610800
2025-10-08,841.6239013671875,851.8541414735099,840.8974564074919,845.8832012295368,2180900
2025-10-09,851.2072143554688,856.0835062252507,841.6039891484251,847.5649677501092,3071700
2025-10-10,829.453125,860.1636453268367,826.0894905887748,853.8444247541355,3431000
2025-10-13,815.431396484375,831.2742736013473,813.3912767272703,828.6470454253974,2167500
2025-10-14,808.4154663085938,818.1083429326723,802.096245986526,818.1083429326723,1928400
2025-10-15,822.5667114257812,826.1691739547106,804.6638514447183,808.5648488468509,2355800
2025-10-16,815.4114990234375,830.6573069060424,811.4209109512346,821.0739430573967,2272900
2025-10-17,798.941650390625,800.5438380598712,780.053535396394,785.1388321676542,3983000
2025-10-20,805.0419311523438,805.4897030452578,795.8964392716899,801.6981587056789,2279700
2025-10-21,795.6973876953125,809.0523725580666,794.8415675777164,803.0217258571607,2099500
2025-10-22,808.4951171875,811.9881267789378,789.9752663408884,794.5331008462077,2930600
2025-10-23,817.0633544921875,820.705661668991,802.116143635735,802.4943080035898,2632900
2025-10-24,821.4520874023438,830.1099626003627,808.5647963465123,811.2616927950235,2211200
2025-10-27,822.4074096679688,822.4173709531499,807.5497276434761,821.0042654669336,2114800
2025-10-28,816.1279907226562,825.4427036577539,810.1073047961088,821.9994395869525,2493500
2025-10-29,809.58984375,826.2686187003058,805.7087083987568,823.303071227942,3591200
2025-10-30,840.4097900390625,848.8686215551454,808.3159881103949,833.4436934964059,6037200
2025-10-31,858.680908203125,865.6967508933163,830.1497822019227,835.0956819186229,5015000
2025-11-03,892.1878051757812,896.9745061500568,858.4420097427619,862.3331061912252,5401500
2025-11-04,902.4677124023438,910.7872071179662,879.3602049800431,887.0925305680031,5911500
2025-11-05,921.3259887695312,950.8324081561916,903.4629145008593,906.587721003653,7272900
2025-11-06,932.899658203125,945.2993320054183,911.8222475138836,923.5053769391623,6417400
2025-11-07,919.8929443359375,927.4859944068219,896.5366470008657,926.6599973832721,4373400
2025-11-10,961.958251953125,977.2338824447324,933.8649380346666,935.1885134044273,5696600
2025-11-11,983.8317260742188,995.1068675087495,960.61470528139,961.8686123323375,4166400
2025-11-12,1012.8505859375,1017.4680667296722,985.3045958287406,988.3099884123251,5185200
2025-11-13,1017.9158935546875,1027.9470290101992,1005.1978229544862,1005.1978229544862,4153600
2025-11-14,1021.8126831054688,1030.1244443885844,1004.381780615709,1005.5877104721058,3862300
2025-11-17,1018.2448120117188,1028.649508298634,994.9239221459187,1000.3255756777976,4720000
2025-11-18,1026.5665283203125,1037.2003656461097,1010.5807349763423,1010.5807349763423,3430500
2025-11-19,1046.0504150390625,1052.0201481912093,1022.7794049200058,1026.157955141491,3571200
2025-11-20,1039.7618408203125,1053.4254374120706,1034.7388461618564,1041.9643281119393,3135700
2025-11-21,1056.1162109375,1063.042780114143,1034.4896456216993,1037.4795000888141,4266700
2025-11-24,1066.541015625,1072.0821498078544,1045.8312592865523,1053.1962827193977,5497200
2025-11-25,1106.186279296875,1107.352366316718,1069.620418156335,1072.1916491594002,4181500
2025-11-26,1100.6053466796875,1108.22950050273,1094.386458630951,1098.2732940757862,3093700
2025-11-28,1071.8328857421875,1095.3332194299996,1064.079167386875,1093.0110212945272,2732200
2025-12-01,1054.3123779296875,1080.483579998982,1051.4321369083575,1070.7466013133148,3070200
2025-12-02,1042.5821533203125,1064.56760766436,1036.8416231587428,1049.010291596009,3280000
2025-12-03,1030.064697265625,1047.9240163711931,1018.8626583401341,1042.8512641317866,3447000
2025-12-04,1011.0591430664062,1029.1378110101127,1003.7738667812239,1029.1378110101127,3854900
2025-12-05,1006.8932495117188,1023.9155040186192,1000.6045916131167,1020.377521861433,2502100
2025-12-08,994.2163696289062,1010.7701832108983,985.5358032720646,1007.3218623657772,3088600
2025-12-09,978.8982543945312,1008.5775722296804,975.8685571035728,999.4485767002333,2569700
2025-12-10,990.2796630859375,999.6079942760961,973.8155119503097,981.6688677586786,2966300
2025-12-11,1005.9664306640625,1028.0714747065383,983.6621116550675,1004.7406098077453,4517000
2025-12-12,1024.03515625,1025.4204701196209,1000.1063440065902,1005.3485653679636,3275200
2025-12-15,1058.5977783203125,1061.398333727903,1029.0581233021942,1029.0581233021942,4648400
2025-12-16,1050.724609375,1064.6373600977406,1032.7256268292847,1059.9034237902617,4024500
2025-12-17,1038.266845703125,1060.7007296526526,1032.9050352709846,1060.7007296526526,3726600
2025-12-18,1053.3057861328125,1075.6101050032985,1036.024461625301,1038.276828357429,3848600
2025-12-19,1067.8165283203125,1071.7432672258853,1055.428632425438,1055.428632425438,5829100
2025-12-22,1072.8394775390625,1079.8158045298378,1059.4050844563105,1073.078656160433,2625600
2025-12-23,1068.015869140625,1084.7988844125769,1059.903382950549,1059.903382950549,2108600
2025-12-24,1073.337890625,1082.0583002085477,1069.0823112830287,1071.0058380118999,932800
2025-12-26,1074.105224609375,1077.7329293196894,1064.6872316369654,1073.3378091590694,1014600
2025-12-29,1075.0819091796875,1081.8290337193034,1070.7466444308739,1074.3045178019713,1653000
2025-12-30,1076.0985107421875,1078.7096455824349,1068.4444293707961,1075.31114342699,1251500
2025-12-31,1071.045654296875,1079.8357729107013,1070.796499757671,1076.1084307368067,1646700
2026-01-02,1076.7064208984375,1077.0054550205873,1048.5220290845991,1072.7598517680326,2469100
2026-01-05,1037.98779296875,1081.7094269254765,1029.8852824349965,1065.6140192570313,4084800
2026-01-06,1060.441650390625,1067.2086051262331,1036.4132005969204,1040.5789964737464,2690700
2026-01-07,1104.3426513671875,1113.8803558783313,1072.321303033383,1073.357824914489,4652800
2026-01-08,1081.52001953125,1130.1151315037457,1066.5309648980485,1109.9236375344708,3156000
2026-01-09,1059.9632568359375,1100.7846972843408,1059.435020019225,1083.154458968468,2561900
2026-01-12,1077.34423828125,1079.6962425559345,1054.4220204454787,1054.4220204454787,2380200
2026-01-13,1073.547119140625,1086.5330837103616,1065.4745359116723,1079.3375293789677,2194200
2026-01-14,1069.660400390625,1080.3341425177584,1057.5315129459177,1078.0917515392853,1912600
2026-01-15,1029.4765625,1064.0393315002927,1009.145589896656,1058.9665794701723,4183400
2026-01-16,1034.8883056640625,1046.3891963254314,1014.5572711831193,1020.9655793820677,3829000
2026-01-20,1037.7685546875,1042.3130701998687,1012.524199858942,1024.6729775680276,2484900
2026-01-21,1074.8726806640625,1077.6731145445165,1038.4961163594983,1040.32985978363,3685900
2026-01-22,1083.70263671875,1091.775219312159,1068.1155144278098,1074.8726146071951,2478200
2026-01-23,1060.6907958984375,1080.6529654745325,1059.4250713515887,1080.064994815659,2592900
2026-01-26,1059.1558837890625,1063.4711963572774,1039.7915406130785,1058.617671085677,2244900
2026-01-27,1035.9945068359375,1069.7599334508118,1031.3104503567147,1060.5112881424259,2587900
2026-01-28,1020.337646484375,1026.2076811389297,1000.744160483774,1025.6296864105066,3300200
2026-01-29,1020.676513671875,1036.4828627296029,1014.5572637103229,1021.8923586015108,2293000
2026-01-30,1033.6424560546875,1045.023756557955,1016.5504318157022,1029.8055008151143,3303100
2026-02-02,1040.598876953125,1053.833994713948,1034.0610037251938,1034.0610037251938,2757100
2026-02-03,1000.0664672851562,1045.2531608166285,990.2198751304529,1037.2303360735064,5483900
2026-02-04,1103.3758544921875,1110.2325920635112,1061.3983039027282,1071.484074468819,7119400
2026-02-05,1017.3876953125,1071.3645073556497,1002.428447202777,1061.896634965065,7742400
2026-02-06,1054.6014404296875,1056.4351837493032,1029.7756484154418,1052.428759347951,4887100
2026-02-09,1041.13720703125,1103.1965218362955,1039.3931251339422,1073.4474920908606,3423800
2026-02-10,1021.5336303710938,1052.0800017961278,1020.417422880305,1047.106886830628,3539400
2026-02-11,1011.7767333984375,1026.6163314138576,1009.1954656267221,1023.0285304073461,2599900
2026-02-12,1034.7587890625,1056.2557899219587,1008.5776097089087,1021.4040809660809,3592200
